,tpr,fpr
6310,0.455460526,0.017745839
6311,0.455526316,0.017745839
6312,0.455526316,0.017750744
6313,0.455592105,0.017750744
6314,0.455592105,0.017754014
6315,0.455657895,0.017754014
6316,0.455657895,0.01775892
6317,0.455855263,0.01775892
6318,0.455855263,0.017778541
6319,0.455921053,0.017778541
6320,0.455921053,0.017789987
6321,0.455986842,0.017789987
6322,0.455986842,0.017809608
6323,0.456052632,0.017809608
6324,0.456052632,0.017821054
6325,0.456118421,0.017821054
6326,0.456118421,0.017827594
6327,0.45625,0.017827594
6328,0.45625,0.017906079
6329,0.456315789,0.017906079
6330,0.456315789,0.01790935
6331,0.456381579,0.01790935
6332,0.456381579,0.017914255
6333,0.456447368,0.017914255
6334,0.456447368,0.017925701
6335,0.456513158,0.017925701
6336,0.456513158,0.017927336
6337,0.456578947,0.017927336
6338,0.456578947,0.017932241
6339,0.456644737,0.017932241
6340,0.456644737,0.017933876
6341,0.456710526,0.017933876
6342,0.456710526,0.017938782
6343,0.456776316,0.017938782
6344,0.456776316,0.017955133
6345,0.456907895,0.017955133
6346,0.456907895,0.017958403
6347,0.456973684,0.017958403
6348,0.456973684,0.017966578
6349,0.457039474,0.017966578
6350,0.457039474,0.017974754
6351,0.457105263,0.017974754
6352,0.457105263,0.017981294
6353,0.457171053,0.017981294
6354,0.457171053,0.017984565
6355,0.457434211,0.017984565
6356,0.457434211,0.0179862
6357,0.4575,0.0179862
6358,0.4575,0.01798947
6359,0.457565789,0.01798947
6360,0.457565789,0.018005821
6361,0.457631579,0.018005821
6362,0.457631579,0.018013997
6363,0.457763158,0.018013997
6364,0.457763158,0.018022172
6365,0.457828947,0.018022172
6366,0.457828947,0.018031983
6367,0.457960526,0.018031983
6368,0.457960526,0.018041793
6369,0.458026316,0.018041793
6370,0.458026316,0.018056509
6371,0.458092105,0.018056509
6372,0.458092105,0.018058144
6373,0.458157895,0.018058144
6374,0.458157895,0.018061415
6375,0.458223684,0.018061415
6376,0.458223684,0.018064685
6377,0.458289474,0.018064685
6378,0.458289474,0.018076131
6379,0.458355263,0.018076131
6380,0.458355263,0.018082671
6381,0.458421053,0.018082671
6382,0.458421053,0.018089212
6383,0.458486842,0.018089212
6384,0.458486842,0.018090847
6385,0.458552632,0.018090847
6386,0.458552632,0.018110468
6387,0.458618421,0.018110468
6388,0.458618421,0.018130089
6389,0.458684211,0.018130089
6390,0.458684211,0.018144805
6391,0.45875,0.018144805
6392,0.45875,0.018157886
6393,0.458881579,0.018157886
6394,0.458881579,0.018167697
6395,0.458947368,0.018167697
6396,0.458947368,0.018169332
6397,0.459013158,0.018169332
6398,0.459013158,0.018190588
6399,0.459210526,0.018190588
6400,0.459210526,0.018192223
6401,0.459276316,0.018192223
6402,0.459276316,0.01821021
6403,0.459342105,0.01821021
6404,0.459342105,0.018218385
6405,0.459407895,0.018218385
6406,0.459407895,0.018244547
6407,0.459539474,0.018244547
6408,0.459539474,0.018247817
6409,0.459605263,0.018247817
6410,0.459605263,0.018251087
6411,0.459671053,0.018251087
6412,0.459671053,0.018254358
6413,0.459736842,0.018254358
6414,0.459736842,0.018272344
6415,0.459802632,0.018272344
6416,0.459802632,0.01828379
6417,0.459868421,0.01828379
6418,0.459868421,0.018285425
6419,0.459934211,0.018285425
6420,0.459934211,0.01829687
6421,0.46,0.01829687
6422,0.46,0.018318127
6423,0.460065789,0.018318127
6424,0.460065789,0.018319762
6425,0.460197368,0.018319762
6426,0.460197368,0.018334478
6427,0.460263158,0.018334478
6428,0.460263158,0.018342653
6429,0.460328947,0.018342653
6430,0.460328947,0.018344289
6431,0.460394737,0.018344289
6432,0.460394737,0.018352464
6433,0.460460526,0.018352464
6434,0.460460526,0.018365545
6435,0.460592105,0.018365545
6436,0.460592105,0.01836718
6437,0.460723684,0.01836718
6438,0.460723684,0.018372085
6439,0.460789474,0.018372085
6440,0.460789474,0.018385166
6441,0.460855263,0.018385166
6442,0.460855263,0.018398247
6443,0.460921053,0.018398247
6444,0.460921053,0.018422774
6445,0.461052632,0.018422774
6446,0.461052632,0.018424409
6447,0.461118421,0.018424409
6448,0.461118421,0.018426044
6449,0.461184211,0.018426044
6450,0.461184211,0.018448936
6451,0.46125,0.018448936
6452,0.46125,0.018452206
6453,0.461315789,0.018452206
6454,0.461315789,0.018455476
6455,0.461381579,0.018455476
6456,0.461381579,0.018457111
6457,0.461447368,0.018457111
6458,0.461447368,0.018458746
6459,0.461513158,0.018458746
6460,0.461513158,0.018460381
6461,0.461578947,0.018460381
6462,0.461578947,0.018488178
6463,0.461710526,0.018488178
6464,0.461710526,0.018512705
6465,0.461776316,0.018512705
6466,0.461776316,0.018515975
6467,0.461842105,0.018515975
6468,0.461842105,0.018530691
6469,0.461907895,0.018530691
6470,0.461907895,0.018532326
6471,0.461973684,0.018532326
6472,0.461973684,0.018542137
6473,0.462039474,0.018542137
6474,0.462039474,0.018561758
6475,0.462105263,0.018561758
6476,0.462105263,0.018568299
6477,0.462236842,0.018568299
6478,0.462236842,0.018569934
6479,0.462302632,0.018569934
6480,0.462302632,0.018596095
6481,0.462368421,0.018596095
6482,0.462368421,0.018623892
6483,0.462434211,0.018623892
6484,0.462434211,0.018640243
6485,0.4625,0.018640243
6486,0.4625,0.018663135
6487,0.462565789,0.018663135
6488,0.462565789,0.01866804
6489,0.462631579,0.01866804
6490,0.462631579,0.018682756
6491,0.462763158,0.018682756
6492,0.462763158,0.018689297
6493,0.462828947,0.018689297
6494,0.462828947,0.018700742
6495,0.462894737,0.018700742
6496,0.462894737,0.018708918
6497,0.463026316,0.018708918
6498,0.463026316,0.018712188
6499,0.463092105,0.018712188
6500,0.463092105,0.018717093
6501,0.463157895,0.018717093
6502,0.463157895,0.018726904
6503,0.463223684,0.018726904
6504,0.463223684,0.018739985
6505,0.463289474,0.018739985
6506,0.463289474,0.018756336
6507,0.463355263,0.018756336
6508,0.463355263,0.018767782
6509,0.463421053,0.018767782
6510,0.463421053,0.018803754
6511,0.463486842,0.018803754
6512,0.463486842,0.018805389
6513,0.463552632,0.018805389
6514,0.463552632,0.01880866
6515,0.463618421,0.01880866
6516,0.463618421,0.018854443
6517,0.463684211,0.018854443
6518,0.463684211,0.018865888
6519,0.46375,0.018865888
6520,0.46375,0.018874064
6521,0.463815789,0.018874064
6522,0.463815789,0.018880604
6523,0.463881579,0.018880604
6524,0.463881579,0.018893685
6525,0.463947368,0.018893685
6526,0.463947368,0.018910036
6527,0.464144737,0.018910036
6528,0.464144737,0.018934563
6529,0.464276316,0.018934563
6530,0.464276316,0.018936198
6531,0.464407895,0.018936198
6532,0.464407895,0.018946009
6533,0.464473684,0.018946009
6534,0.464473684,0.01895909
6535,0.464539474,0.01895909
6536,0.464539474,0.01896236
6537,0.464605263,0.01896236
6538,0.464605263,0.0189689
6539,0.464671053,0.0189689
6540,0.464671053,0.018990157
6541,0.464736842,0.018990157
6542,0.464736842,0.019001602
6543,0.464802632,0.019001602
6544,0.464802632,0.019011413
6545,0.464868421,0.019011413
6546,0.464868421,0.01903594
6547,0.464934211,0.01903594
6548,0.464934211,0.019040845
6549,0.465,0.019040845
6550,0.465,0.019068642
6551,0.465131579,0.019068642
6552,0.465131579,0.019073547
6553,0.465197368,0.019073547
6554,0.465197368,0.019089898
6555,0.465263158,0.019089898
6556,0.465263158,0.019093169
6557,0.465328947,0.019093169
6558,0.465328947,0.01910952
6559,0.465394737,0.01910952
6560,0.465394737,0.019125871
6561,0.465460526,0.019125871
6562,0.465460526,0.019134046
6563,0.465526316,0.019134046
6564,0.465526316,0.019135681
6565,0.465592105,0.019135681
6566,0.465592105,0.019137316
6567,0.465657895,0.019137316
6568,0.465657895,0.019155303
6569,0.465723684,0.019155303
6570,0.465723684,0.019179829
6571,0.465789474,0.019179829
6572,0.465789474,0.019217437
6573,0.465921053,0.019217437
6574,0.465921053,0.019245234
6575,0.465986842,0.019245234
6576,0.465986842,0.019248504
6577,0.466184211,0.019248504
6578,0.466184211,0.01926322
6579,0.466315789,0.01926322
6580,0.466315789,0.019264855
6581,0.466513158,0.019264855
6582,0.466513158,0.019273031
6583,0.466578947,0.019273031
6584,0.466578947,0.019289382
6585,0.466644737,0.019289382
6586,0.466644737,0.019295922
6587,0.466710526,0.019295922
6588,0.466710526,0.019300827
6589,0.466776316,0.019300827
6590,0.466776316,0.019315543
6591,0.466842105,0.019315543
6592,0.466842105,0.019354786
6593,0.466907895,0.019354786
6594,0.466907895,0.019371137
6595,0.466973684,0.019371137
6596,0.466973684,0.019374407
6597,0.467039474,0.019374407
6598,0.467039474,0.019380948
6599,0.467105263,0.019380948
6600,0.467105263,0.019392393
6601,0.467171053,0.019392393
6602,0.467171053,0.019398934
6603,0.467236842,0.019398934
6604,0.467236842,0.019428366
6605,0.467302632,0.019428366
6606,0.467302632,0.019436541
6607,0.467368421,0.019436541
6608,0.467368421,0.019441447
6609,0.467434211,0.019441447
6610,0.467434211,0.019451257
6611,0.4675,0.019451257
6612,0.4675,0.01948396
6613,0.467565789,0.01948396
6614,0.467565789,0.019485595
6615,0.467631579,0.019485595
6616,0.467631579,0.01948723
6617,0.467697368,0.01948723
6618,0.467697368,0.01949377
6619,0.467763158,0.01949377
6620,0.467763158,0.019495405
6621,0.467828947,0.019495405
6622,0.467828947,0.019513392
6623,0.467960526,0.019513392
6624,0.467960526,0.019529743
6625,0.468092105,0.019529743
6626,0.468092105,0.019537918
6627,0.468157895,0.019537918
6628,0.468157895,0.019547729
6629,0.468223684,0.019547729
6630,0.468223684,0.019550999
6631,0.468355263,0.019550999
6632,0.468355263,0.01957062
6633,0.468421053,0.01957062
6634,0.468421053,0.019575526
6635,0.468486842,0.019575526
6636,0.468486842,0.019577161
6637,0.468552632,0.019577161
6638,0.468552632,0.019582066
6639,0.468618421,0.019582066
6640,0.468618421,0.019583701
6641,0.468684211,0.019583701
6642,0.468684211,0.019586971
6643,0.46875,0.019586971
6644,0.46875,0.019601687
6645,0.468815789,0.019601687
6646,0.468815789,0.019603323
6647,0.468881579,0.019603323
6648,0.468881579,0.019626214
6649,0.468947368,0.019626214
6650,0.468947368,0.0196442
6651,0.469013158,0.0196442
6652,0.469013158,0.019650741
6653,0.469078947,0.019650741
6654,0.469078947,0.019658916
6655,0.469144737,0.019658916
6656,0.469144737,0.019680173
6657,0.469210526,0.019680173
6658,0.469210526,0.019699794
6659,0.469276316,0.019699794
6660,0.469276316,0.019701429
6661,0.469342105,0.019701429
6662,0.469342105,0.019703064
6663,0.469407895,0.019703064
6664,0.469407895,0.019706334
6665,0.469473684,0.019706334
6666,0.469473684,0.019716145
6667,0.469539474,0.019716145
6668,0.469539474,0.019725956
6669,0.469605263,0.019725956
6670,0.469605263,0.019739037
6671,0.469671053,0.019739037
6672,0.469671053,0.019752117
6673,0.469736842,0.019752117
6674,0.469736842,0.019760293
6675,0.469802632,0.019760293
6676,0.469802632,0.019771739
6677,0.469868421,0.019771739
6678,0.469868421,0.01978809
6679,0.469934211,0.01978809
6680,0.469934211,0.01979136
6681,0.47,0.01979136
6682,0.47,0.019807711
6683,0.470065789,0.019807711
6684,0.470065789,0.019812617
6685,0.470131579,0.019812617
6686,0.470131579,0.019832238
6687,0.470197368,0.019832238
6688,0.470197368,0.019833873
6689,0.470263158,0.019833873
6690,0.470263158,0.019845319
6691,0.470328947,0.019845319
6692,0.470328947,0.019848589
6693,0.470394737,0.019848589
6694,0.470394737,0.019863305
6695,0.470460526,0.019863305
6696,0.470460526,0.019891102
6697,0.470526316,0.019891102
6698,0.470526316,0.019896007
6699,0.470592105,0.019896007
6700,0.470592105,0.019905818
6701,0.470657895,0.019905818
6702,0.470657895,0.01994179
6703,0.470723684,0.01994179
6704,0.470723684,0.019956506
6705,0.470789474,0.019956506
6706,0.470789474,0.019987573
6707,0.470921053,0.019987573
6708,0.470921053,0.019997384
6709,0.470986842,0.019997384
6710,0.470986842,0.020000654
6711,0.471052632,0.020000654
6712,0.471052632,0.020002289
6713,0.471118421,0.020002289
6714,0.471118421,0.020013735
6715,0.471184211,0.020013735
6716,0.471184211,0.02001537
6717,0.47125,0.02001537
6718,0.47125,0.020036626
6719,0.471381579,0.020036626
6720,0.471381579,0.020043167
6721,0.471447368,0.020043167
6722,0.471447368,0.020057883
6723,0.471513158,0.020057883
6724,0.471513158,0.020069329
6725,0.471578947,0.020069329
6726,0.471578947,0.020118382
6727,0.471644737,0.020118382
6728,0.471644737,0.020123287
6729,0.471710526,0.020123287
6730,0.471710526,0.02016907
6731,0.471776316,0.02016907
6732,0.471776316,0.020178881
6733,0.471842105,0.020178881
6734,0.471842105,0.020187056
6735,0.471907895,0.020187056
6736,0.471907895,0.020193597
6737,0.471973684,0.020193597
6738,0.471973684,0.020196867
6739,0.472039474,0.020196867
6740,0.472039474,0.020205043
6741,0.472105263,0.020205043
6742,0.472105263,0.020208313
6743,0.472171053,0.020208313
6744,0.472171053,0.020223029
6745,0.472236842,0.020223029
6746,0.472236842,0.02024592
6747,0.472302632,0.02024592
6748,0.472302632,0.020250826
6749,0.472368421,0.020250826
6750,0.472368421,0.020268812
6751,0.472434211,0.020268812
6752,0.472434211,0.020273717
6753,0.4725,0.020273717
6754,0.4725,0.020281893
6755,0.472631579,0.020281893
6756,0.472631579,0.020296609
6757,0.472697368,0.020296609
6758,0.472697368,0.020321135
6759,0.472763158,0.020321135
6760,0.472763158,0.020332581
6761,0.472828947,0.020332581
6762,0.472828947,0.020340757
6763,0.472894737,0.020340757
6764,0.472894737,0.020375094
6765,0.473026316,0.020375094
6766,0.473026316,0.020406161
6767,0.473092105,0.020406161
6768,0.473092105,0.020419242
6769,0.473157895,0.020419242
6770,0.473157895,0.020433958
6771,0.473289474,0.020433958
6772,0.473289474,0.020438863
6773,0.473355263,0.020438863
6774,0.473355263,0.020443769
6775,0.473421053,0.020443769
6776,0.473421053,0.020447039
6777,0.473552632,0.020447039
6778,0.473552632,0.020451944
6779,0.473618421,0.020451944
6780,0.473618421,0.020491187
6781,0.473684211,0.020491187
6782,0.473684211,0.020492822
6783,0.47375,0.020492822
6784,0.47375,0.020500997
6785,0.473815789,0.020500997
6786,0.473815789,0.020515713
6787,0.473881579,0.020515713
6788,0.473881579,0.020571307
6789,0.473947368,0.020571307
6790,0.473947368,0.020586023
6791,0.474078947,0.020586023
6792,0.474078947,0.020592564
6793,0.474276316,0.020592564
6794,0.474276316,0.020630171
6795,0.474342105,0.020630171
6796,0.474342105,0.020638347
6797,0.474407895,0.020638347
6798,0.474407895,0.020646522
6799,0.474539474,0.020646522
6800,0.474539474,0.020656333
6801,0.474605263,0.020656333
6802,0.474605263,0.020657968
6803,0.474671053,0.020657968
6804,0.474671053,0.020662873
6805,0.474736842,0.020662873
6806,0.474736842,0.020664508
6807,0.474802632,0.020664508
6808,0.474802632,0.020671049
6809,0.474868421,0.020671049
6810,0.474868421,0.020718467
6811,0.474934211,0.020718467
6812,0.474934211,0.020734818
6813,0.475,0.020734818
6814,0.475,0.020744629
6815,0.475065789,0.020744629
6816,0.475065789,0.020754439
6817,0.475131579,0.020754439
6818,0.475131579,0.020769155
6819,0.475263158,0.020769155
6820,0.475263158,0.020774061
6821,0.475328947,0.020774061
6822,0.475328947,0.020778966
6823,0.475394737,0.020778966
6824,0.475394737,0.020783871
6825,0.475460526,0.020783871
6826,0.475460526,0.020826384
6827,0.475526316,0.020826384
6828,0.475526316,0.020836195
6829,0.475592105,0.020836195
6830,0.475592105,0.020868897
6831,0.475723684,0.020868897
6832,0.475723684,0.020872167
6833,0.475789474,0.020872167
6834,0.475789474,0.020888518
6835,0.475855263,0.020888518
6836,0.475855263,0.020903234
6837,0.475921053,0.020903234
6838,0.475921053,0.020913045
6839,0.476052632,0.020913045
6840,0.476052632,0.020934301
6841,0.476118421,0.020934301
6842,0.476118421,0.020935936
6843,0.476184211,0.020935936
6844,0.476184211,0.020939207
6845,0.47625,0.020939207
6846,0.47625,0.020944112
6847,0.476447368,0.020944112
6848,0.476447368,0.020945747
6849,0.476513158,0.020945747
6850,0.476513158,0.020957193
6851,0.476578947,0.020957193
6852,0.476578947,0.020980084
6853,0.476644737,0.020980084
6854,0.476644737,0.02098826
6855,0.476710526,0.02098826
6856,0.476710526,0.021016057
6857,0.476776316,0.021016057
6858,0.476776316,0.021029138
6859,0.476842105,0.021029138
6860,0.476842105,0.02106838
6861,0.476973684,0.02106838
6862,0.476973684,0.021070015
6863,0.477039474,0.021070015
6864,0.477039474,0.021081461
6865,0.477105263,0.021081461
6866,0.477105263,0.021104353
6867,0.477236842,0.021104353
6868,0.477236842,0.021146865
6869,0.477302632,0.021146865
6870,0.477302632,0.021177933
6871,0.477368421,0.021177933
6872,0.477368421,0.021184473
6873,0.477434211,0.021184473
6874,0.477434211,0.021194284
6875,0.477565789,0.021194284
6876,0.477565789,0.021210635
6877,0.477631579,0.021210635
6878,0.477631579,0.021213905
6879,0.477697368,0.021213905
6880,0.477697368,0.021225351
6881,0.477763158,0.021225351
6882,0.477763158,0.021231891
6883,0.477828947,0.021231891
6884,0.477828947,0.021246607
6885,0.477894737,0.021246607
6886,0.477894737,0.021251512
6887,0.477960526,0.021251512
6888,0.477960526,0.021256418
6889,0.478026316,0.021256418
6890,0.478026316,0.021267864
6891,0.478092105,0.021267864
6892,0.478092105,0.02128912
6893,0.478157895,0.02128912
6894,0.478157895,0.02129239
6895,0.478223684,0.02129239
6896,0.478223684,0.021316917
6897,0.478289474,0.021316917
6898,0.478289474,0.021347984
6899,0.478355263,0.021347984
6900,0.478355263,0.021357795
6901,0.478421053,0.021357795
6902,0.478421053,0.021367605
6903,0.478486842,0.021367605
6904,0.478486842,0.021388862
6905,0.478618421,0.021388862
6906,0.478618421,0.021397037
6907,0.478684211,0.021397037
6908,0.478684211,0.021400307
6909,0.47875,0.021400307
6910,0.47875,0.021408483
6911,0.478815789,0.021408483
6912,0.478815789,0.021418294
6913,0.478881579,0.021418294
6914,0.478881579,0.021447726
6915,0.478947368,0.021447726
6916,0.478947368,0.021459171
6917,0.479013158,0.021459171
6918,0.479013158,0.021468982
6919,0.479078947,0.021468982
6920,0.479078947,0.021470617
6921,0.479144737,0.021470617
6922,0.479144737,0.021498414
6923,0.479210526,0.021498414
6924,0.479210526,0.021508225
6925,0.479276316,0.021508225
6926,0.479276316,0.021545832
6927,0.479342105,0.021545832
6928,0.479342105,0.021562183
6929,0.479407895,0.021562183
6930,0.479407895,0.021598156
6931,0.479473684,0.021598156
6932,0.479473684,0.021617777
6933,0.479539474,0.021617777
6934,0.479539474,0.021627588
6935,0.479605263,0.021627588
6936,0.479605263,0.021648844
6937,0.479671053,0.021648844
6938,0.479671053,0.021661925
6939,0.479802632,0.021661925
6940,0.479802632,0.021689722
6941,0.479868421,0.021689722
6942,0.479868421,0.021694627
6943,0.479934211,0.021694627
6944,0.479934211,0.021707708
6945,0.48,0.021707708
6946,0.48,0.021719154
